X,Y,OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A
-74.103216901,4.709613397,1191040,2291168,A1237666,2012/10/29 05:00:00+00,12:00:00,2012,OCTUBRE,LUNES,2012/10/29 17:00:00+00,CL 83B-KR94 16,CAIDA DE OCUPANTE,ENGATIVA,1,PASAJERO,,,FEMENINO,73,PASAJERO
-74.075297356,4.66600797900003,1191070,2291198,A1238319,2012/11/09 05:00:00+00,23:15:00,2012,NOVIEMBRE,VIERNES,2012/11/10 04:15:00+00,AK 30-CL71 09,ATROPELLO,BARRIOS UNIDOS,,PEATON,S,2012/11/11 05:00:00+00,MASCULINO,33,PEATON
-74.126284668,4.69631315200002,1191173,2276686,A1231895,2012/09/01 05:00:00+00,15:30:00,2012,SEPTIEMBRE,SABADO,2012/09/01 20:30:00+00,AC 63-KR105 02,ATROPELLO,ENGATIVA,,PEATON,S,2012/09/02 05:00:00+00,MASCULINO,80,PEATON
-74.137059066,4.57408181,1191586,2282890,A1234529,2012/09/30 05:00:00+00,00:30:00,2012,SEPTIEMBRE,DOMINGO,2012/09/30 05:30:00+00,KR 24-CL54 S 02,ATROPELLO,TUNJUELITO,,PEATON,,,FEMENINO,,PEATON
-74.116475026,4.69669789300002,1191779,2286020,A1235102,2012/10/12 05:00:00+00,21:00:00,2012,OCTUBRE,VIERNES,2012/10/13 02:00:00+00,KR 96-CL68A 79,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,53,PEATON
-74.075323954,4.66597686400002,1191816,2287087,A1236775,2012/10/19 05:00:00+00,23:00:00,2012,OCTUBRE,VIERNES,2012/10/20 04:00:00+00,AK 30-CL71 05,ATROPELLO,BARRIOS UNIDOS,,PEATON,,,MASCULINO,78,PEATON
-74.1591,4.58370000000002,1192013,2290199,A1238586,2012/11/06 05:00:00+00,17:15:00,2012,NOVIEMBRE,MARTES,2012/11/06 22:15:00+00,AV AVENIDA CUIDAD DE VILLAVICENCIO-TR 69 68,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,,,MASCULINO,31,MOTOCICLISTA
-74.113029642,4.506963445,1192138,2292271,A1238896,2012/11/16 05:00:00+00,01:00:00,2012,NOVIEMBRE,VIERNES,2012/11/16 06:00:00+00,CL 84-KR1B S 02,CHOQUE,USME,1,CONDUCTOR,S,2012/11/17 05:00:00+00,MASCULINO,32,CONDUCTOR
-74.105646544,4.74948398499998,1192312,2277828,A1232593,2012/09/06 05:00:00+00,19:20:00,2012,SEPTIEMBRE,JUEVES,2012/09/07 00:20:00+00,KR 118-CL143A 06,CAIDA DE OCUPANTE,SUBA,1,PASAJERO,S,2012/09/09 05:00:00+00,MASCULINO,18,PASAJERO
-74.103773617,4.60098159299997,1192483,2280882,A1233740,2012/09/22 05:00:00+00,01:30:00,2012,SEPTIEMBRE,SABADO,2012/09/22 06:30:00+00,KR 30-CL1F 05,CHOQUE,PUENTE ARANDA,1,MOTOCICLISTA,S,2012/09/22 05:00:00+00,MASCULINO,30,MOTOCICLISTA
-74.134348899,4.60066772599998,1192829,2286107,A1236378,2012/10/16 05:00:00+00,18:30:00,2012,OCTUBRE,MARTES,2012/10/16 23:30:00+00,KR 68-CL40 S 06,ATROPELLO,PUENTE ARANDA,,PEATON,,,FEMENINO,46,PEATON
-74.125380873,4.69560479500001,1192932,2288214,A1236697,2012/10/26 05:00:00+00,21:00:00,2012,OCTUBRE,VIERNES,2012/10/27 02:00:00+00,AC 63-KR103A 80,ATROPELLO,ENGATIVA,,PEATON,S,2012/11/04 05:00:00+00,MASCULINO,30,PEATON
-74.138636786,4.55974882300001,1193718,2284059,A1235060,2012/10/08 05:00:00+00,09:40:00,2012,OCTUBRE,LUNES,2012/10/08 14:40:00+00,KR 18B-CL60G S 36,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2012/10/12 05:00:00+00,FEMENINO,45,PEATON
-74.095223672,4.74840961899997,1193950,2288275,A1237526,2012/10/28 05:00:00+00,09:15:00,2012,OCTUBRE,DOMINGO,2012/10/28 14:15:00+00,AV AVENIDA CIUDAD DE CALI-CL 146 02,CHOQUE,SUBA,1,PASAJERO,,,FEMENINO,24,PASAJERO
-74.108439666,4.54444658199998,1194301,2277895,A1232096,2012/09/08 05:00:00+00,20:45:00,2012,SEPTIEMBRE,SABADO,2012/09/09 01:45:00+00,CL 49B-KR2A S 04,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2012/09/08 05:00:00+00,MASCULINO,39,PEATON
-74.092981807,4.717695902,1194316,2277910,A1231715,2012/09/07 05:00:00+00,15:10:00,2012,SEPTIEMBRE,VIERNES,2012/09/07 20:10:00+00,AV AVENIDA CIUDAD DE CALI-DG 91 02,VOLCAMIENTO,SUBA,1,MOTOCICLISTA,S,2012/09/09 05:00:00+00,MASCULINO,32,MOTOCICLISTA
-74.07040582,4.62790854999997,1194353,2277947,A1231685,2012/09/09 05:00:00+00,06:40:00,2012,SEPTIEMBRE,DOMINGO,2012/09/09 11:40:00+00,CL 39A-KR16 02,CHOQUE,TEUSAQUILLO,1,MOTOCICLISTA,,,MASCULINO,20,MOTOCICLISTA
-74.074214053,4.666362037,1194385,2278949,A1232979,2012/09/12 05:00:00+00,18:58:00,2012,SEPTIEMBRE,MIERCOLES,2012/09/12 23:58:00+00,AK 30-CL71A 02,ATROPELLO,BARRIOS UNIDOS,,PEATON,S,2012/09/13 05:00:00+00,MASCULINO,14,PEATON
-74.10040983,4.72763689499999,1194582,2282045,A1234407,2012/09/27 05:00:00+00,22:18:00,2012,SEPTIEMBRE,JUEVES,2012/09/28 03:18:00+00,CL 127-KR102A 02,ATROPELLO,SUBA,,PEATON,S,2012/09/28 05:00:00+00,MASCULINO,58,PEATON
-74.116598447,4.71570080800001,1194876,2287270,A1235432,2012/10/19 05:00:00+00,09:00:00,2012,OCTUBRE,VIERNES,2012/10/19 14:00:00+00,AC 80-KR107 02,CHOQUE,ENGATIVA,2,CICLISTA,,,MASCULINO,32,CICLISTA
-74.110684165,4.630479955,1194902,2287296,A1237054,2012/10/22 05:00:00+00,20:30:00,2012,OCTUBRE,LUNES,2012/10/23 01:30:00+00,AC 13-KR56 71,ATROPELLO,PUENTE ARANDA,,PEATON,,,MASCULINO,49,PEATON
-74.164300131,4.69048129700002,1194944,2288308,A1237322,2012/10/27 05:00:00+00,11:40:00,2012,OCTUBRE,SABADO,2012/10/27 16:40:00+00,CL 17-KR128 65,CHOQUE,FONTIBON,2,CICLISTA,S,2012/10/27 05:00:00+00,MASCULINO,37,CICLISTA
-74.092854874,4.613144041,1195134,2291418,A1238077,2012/11/12 05:00:00+00,11:07:00,2012,NOVIEMBRE,LUNES,2012/11/12 16:07:00+00,AK 30-CL12 71,ATROPELLO,PUENTE ARANDA,,PEATON,,,FEMENINO,31,PEATON
-74.132001648,4.65534166499998,1195419,2279026,A1108600,2012/09/12 05:00:00+00,17:40:00,2012,SEPTIEMBRE,MIERCOLES,2012/09/12 22:40:00+00,CL 17-KR79 70,CHOQUE,FONTIBON,1,MOTOCICLISTA,,,FEMENINO,36,MOTOCICLISTA
-74.132001648,4.65534166499998,1195426,2279033,A1108600,2012/09/12 05:00:00+00,17:40:00,2012,SEPTIEMBRE,MIERCOLES,2012/09/12 22:40:00+00,CL 17-KR79 70,CHOQUE,FONTIBON,1,PASAJERO,,,FEMENINO,32,MOTOCICLISTA
-74.080443805,4.62399463000003,1195860,2286264,A1236365,2012/10/17 05:00:00+00,18:52:00,2012,OCTUBRE,MIERCOLES,2012/10/17 23:52:00+00,AV AVENIDA DE LAS AMERICAS-KR 28 02,ATROPELLO,LOS MARTIRES,,PEATON,S,2013/01/03 05:00:00+00,MASCULINO,74,PEATON
-74.1106,4.56099999999998,1196195,2291517,A1239012,2012/11/13 05:00:00+00,10:37:00,2012,NOVIEMBRE,MARTES,2012/11/13 15:37:00+00,TR 5H-DG46 S 02,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2012/11/16 05:00:00+00,FEMENINO,31,PEATON
-74.1035,4.61000000000001,1196223,2275977,A1107878,2012/08/29 05:00:00+00,07:30:00,2012,AGOSTO,MIERCOLES,2012/08/29 12:30:00+00,AC 8-KR35 02,CHOQUE,PUENTE ARANDA,2,CICLISTA,S,2012/09/04 05:00:00+00,MASCULINO,33,CICLISTA
-74.162219318,4.63430781900001,1196813,2285285,A1107477,2012/10/11 05:00:00+00,20:45:00,2012,OCTUBRE,JUEVES,2012/10/12 01:45:00+00,DG 38-KR 84 S 27,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,,PEATON
-74.0904,4.6164,1196832,2285304,A1235431,2012/10/11 05:00:00+00,21:40:00,2012,OCTUBRE,JUEVES,2012/10/12 02:40:00+00,AK 30-CL17 02,ATROPELLO,PUENTE ARANDA,,PEATON,,,MASCULINO,91,PEATON
-74.103650469,4.66809585499999,1196871,2286310,A1236104,2012/10/17 05:00:00+00,08:55:00,2012,OCTUBRE,MIERCOLES,2012/10/17 13:55:00+00,AV AVENIDA DE LA CONSTITUCION-CL 53 02,ATROPELLO,ENGATIVA,,PEATON,S,2012/11/17 05:00:00+00,FEMENINO,76,PEATON
-74.136883422,4.63143583599998,1196937,2287405,A1235769,2012/10/24 05:00:00+00,02:00:00,2012,OCTUBRE,MIERCOLES,2012/10/24 07:00:00+00,AV AVENIDA DE LAS AMERICAS-AV AVENIDA BOYACA 02,CHOQUE,KENNEDY,2,PASAJERO,S,2012/10/25 05:00:00+00,MASCULINO,18,MOTOCICLISTA
-74.096401969,4.68494285700001,1197643,2282216,A1234530,2012/09/29 05:00:00+00,23:01:00,2012,SEPTIEMBRE,SABADO,2012/09/30 04:01:00+00,AV AVENIDA BOYACA-CL 70 14,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,17,PEATON
-74.092925017,4.60247259099998,1198483,2279198,A1108630,2012/09/13 05:00:00+00,05:40:00,2012,SEPTIEMBRE,JUEVES,2012/09/13 10:40:00+00,AC 6-KR23 49,ATROPELLO,LOS MARTIRES,,PEATON,,,MASCULINO,67,PEATON
-74.096715782,4.60329701500001,1198485,2279200,A1108624,2012/09/13 05:00:00+00,15:40:00,2012,SEPTIEMBRE,JUEVES,2012/09/13 20:40:00+00,CL 5A-KR27 33,ATROPELLO,LOS MARTIRES,,PEATON,,,FEMENINO,,PEATON
-74.101810789,4.56647349000002,1198677,2282287,A1234809,2012/09/29 05:00:00+00,09:30:00,2012,SEPTIEMBRE,SABADO,2012/09/29 14:30:00+00,CL 34-KR9 S 02,ATROPELLO,SAN CRISTOBAL,,PEATON,S,2012/10/27 05:00:00+00,MASCULINO,73,PEATON
-74.043491016,4.76691556899999,1198865,2285411,A1236473,2012/10/15 05:00:00+00,13:10:00,2012,OCTUBRE,LUNES,2012/10/15 18:10:00+00,AK 45-CL189 02,CHOQUE,USAQUEN,1,MOTOCICLISTA,,,MASCULINO,25,MOTOCICLISTA
-74.1697,4.61380000000003,1199067,2288592,A1234651,2012/10/02 05:00:00+00,13:00:00,2012,OCTUBRE,MARTES,2012/10/02 18:00:00+00,AV AVENIDA PRIMERO DE MAYO-KR 51 27,ATROPELLO,KENNEDY,,PEATON,S,2012/10/02 05:00:00+00,FEMENINO,49,PEATON
-74.1038,4.58460000000002,1199513,2279264,A1232485,2012/09/10 05:00:00+00,13:00:00,2012,SEPTIEMBRE,LUNES,2012/09/10 18:00:00+00,DG 21-KR21A S 50,CAIDA DE OCUPANTE,ANTONIO NARINO,1,PASAJERO,S,2012/09/13 05:00:00+00,FEMENINO,35,PASAJERO
-74.084552413,4.679296255,1199521,2279272,A1107596,2012/09/15 05:00:00+00,20:55:00,2012,SEPTIEMBRE,SABADO,2012/09/16 01:55:00+00,AK 68-CL74A 02,ATROPELLO,BARRIOS UNIDOS,,PEATON,,,FEMENINO,35,PEATON
-74.135910455,4.70343508299999,1199602,2280313,A1233818,2012/09/19 05:00:00+00,06:40:00,2012,SEPTIEMBRE,MIERCOLES,2012/09/19 11:40:00+00,CL 63-KR112 44,ATROPELLO,ENGATIVA,,PEATON,S,2012/09/19 05:00:00+00,MASCULINO,48,PEATON
-74.022895715,4.73818671100003,1199609,2280320,A1108631,2012/09/19 05:00:00+00,15:48:00,2012,SEPTIEMBRE,MIERCOLES,2012/09/19 20:48:00+00,AK 7-CL163 89,ATROPELLO,USAQUEN,,PEATON,,,MASCULINO,,PEATON
-74.097020576,4.57316127500002,1199621,2281306,A1234366,2012/09/24 05:00:00+00,11:15:00,2012,SEPTIEMBRE,LUNES,2012/09/24 16:15:00+00,KR 10-CL25 S 05,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2012/09/24 05:00:00+00,FEMENINO,12,PEATON
-74.092241477,4.613257025,1199878,2285462,A1234732,2012/10/12 05:00:00+00,16:20:00,2012,OCTUBRE,VIERNES,2012/10/12 21:20:00+00,AK 30-CL12B 02,ATROPELLO,LOS MARTIRES,,PEATON,S,2012/10/12 05:00:00+00,FEMENINO,29,PEATON
-74.152839596,4.67418661099998,1200010,2287591,A1236380,2012/10/22 05:00:00+00,08:35:00,2012,OCTUBRE,LUNES,2012/10/22 13:35:00+00,AV AVENIDA CENTENARIO-KR 16 02,ATROPELLO,FONTIBON,,PEATON,,,FEMENINO,70,PEATON
-74.11966153,4.526383237,1200510,2278336,A1232424,2012/09/10 05:00:00+00,08:00:00,2012,SEPTIEMBRE,LUNES,2012/09/10 13:00:00+00,KR 1-CL68B S 12,CHOQUE,USME,,PEATON,S,2012/09/24 05:00:00+00,FEMENINO,41,PEATON
-74.110740984,4.59170143900002,1200564,2279352,A1231686,2012/09/15 05:00:00+00,08:55:00,2012,SEPTIEMBRE,SABADO,2012/09/15 13:55:00+00,AV AVENIDA PRIMERO DE MAYO-KR 30 02,ATROPELLO,ANTONIO NARINO,,PEATON,,,MASCULINO,51,PEATON
-74.117903894,4.60334295400003,1200568,2279356,A1108056,2012/09/15 05:00:00+00,02:17:00,2012,SEPTIEMBRE,SABADO,2012/09/15 07:17:00+00,DG 16-KR39 S 02,VOLCAMIENTO,PUENTE ARANDA,1,CONDUCTOR,,,MASCULINO,41,CONDUCTOR
-74.0995,4.5095,1200581,2279369,A1107595,2012/09/14 05:00:00+00,17:00:00,2012,SEPTIEMBRE,VIERNES,2012/09/14 22:00:00+00,KR 1A-CL81A S 16,CHOQUE,USME,,PEATON,,,MASCULINO,29,PEATON
-74.0995,4.5095,1200582,2279370,A1107595,2012/09/14 05:00:00+00,17:00:00,2012,SEPTIEMBRE,VIERNES,2012/09/14 22:00:00+00,KR 1A-CL81A S 16,CHOQUE,USME,2,PASAJERO,,,MASCULINO,25,PASAJERO
-74.140099237,4.61868499500002,1200592,2280339,A1233222,2012/09/19 05:00:00+00,22:10:00,2012,SEPTIEMBRE,MIERCOLES,2012/09/20 03:10:00+00,AV AVENIDA PRIMERO DE MAYO-KR 72 57,ATROPELLO,KENNEDY,,PEATON,S,2012/11/28 05:00:00+00,MASCULINO,45,PEATON
-74.036711332,4.68222607000001,1200683,2281408,A1233225,2012/09/24 05:00:00+00,21:25:00,2012,SEPTIEMBRE,LUNES,2012/09/25 02:25:00+00,KR 7-CL102 20,ATROPELLO,USAQUEN,,PEATON,S,2012/09/24 05:00:00+00,FEMENINO,43,PEATON
-74.092818665,4.68515158999998,1200792,2283445,A1234969,2012/10/04 05:00:00+00,04:40:00,2012,OCTUBRE,JUEVES,2012/10/04 09:40:00+00,CL 72-KR70D 33,VOLCAMIENTO,ENGATIVA,1,MOTOCICLISTA,S,2012/10/04 05:00:00+00,MASCULINO,27,MOTOCICLISTA
-74.146573134,4.56601943200002,1200957,2285577,A1235459,2012/10/14 05:00:00+00,21:50:00,2012,OCTUBRE,DOMINGO,2012/10/15 02:50:00+00,CL 64-KR22 S 02,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2012/10/16 05:00:00+00,MASCULINO,56,PEATON
-74.100345124,4.56549430699999,1201169,2289750,A1238024,2012/11/03 05:00:00+00,11:50:00,2012,NOVIEMBRE,SABADO,2012/11/03 16:50:00+00,KR 7A-CL33 S 02,ATROPELLO,SAN CRISTOBAL,,PEATON,S,2012/11/03 05:00:00+00,MASCULINO,67,PEATON
-74.1056,4.51220000000001,1201400,2276342,A1231943,2012/08/30 05:00:00+00,18:48:00,2012,AGOSTO,JUEVES,2012/08/30 23:48:00+00,AK 1-CL76A 02,ATROPELLO,USME,,PEATON,S,2012/09/07 05:00:00+00,FEMENINO,68,PEATON
-74.171115023,4.61353526599999,1201419,2277323,A1231864,2012/09/06 05:00:00+00,00:05:00,2012,SEPTIEMBRE,JUEVES,2012/09/06 05:05:00+00,AV AVENIDA PRIMERO DE MAYO-KR 53 02,CHOQUE,KENNEDY,2,CICLISTA,S,2012/09/09 05:00:00+00,MASCULINO,19,CICLISTA
-74.082027782,4.73668384500002,1201504,2278374,A1232412,2012/09/09 05:00:00+00,13:55:00,2012,SEPTIEMBRE,DOMINGO,2012/09/09 18:55:00+00,CL 145-KR85 02,CAIDA DE OCUPANTE,SUBA,1,PASAJERO,S,2012/09/17 05:00:00+00,FEMENINO,31,PASAJERO
-74.088136244,4.680386064,1201537,2278407,A1232097,2012/09/10 05:00:00+00,13:55:00,2012,SEPTIEMBRE,LUNES,2012/09/10 18:55:00+00,CL 72-KR68G 72,CHOQUE,ENGATIVA,2,MOTOCICLISTA,,,FEMENINO,48,MOTOCICLISTA
-74.168548643,4.613707261,1201543,2279373,A1108058,2012/09/14 05:00:00+00,22:30:00,2012,SEPTIEMBRE,VIERNES,2012/09/15 03:30:00+00,AV AVENIDA PRIMERO DE MAYO-CL 50 S 21,CHOQUE,KENNEDY,1,MOTOCICLISTA,,,MASCULINO,27,MOTOCICLISTA
-74.0995,4.5095,1201552,2279382,A1107595,2012/09/14 05:00:00+00,17:00:00,2012,SEPTIEMBRE,VIERNES,2012/09/14 22:00:00+00,KR 1A-CL81A S 16,CHOQUE,USME,8,CONDUCTOR,,,MASCULINO,26,CONDUCTOR
-74.140219978,4.65571110000002,1201555,2279385,A1108599,2012/09/16 05:00:00+00,22:00:00,2012,SEPTIEMBRE,DOMINGO,2012/09/17 03:00:00+00,AV AVENIDA CIUDAD DE CALI-CL 13C 51,VOLCAMIENTO,KENNEDY,1,CONDUCTOR,,,MASCULINO,25,CONDUCTOR
-74.14,4.55529999999999,1201757,2282483,A1234648,2012/09/29 05:00:00+00,16:50:00,2012,SEPTIEMBRE,SABADO,2012/09/29 21:50:00+00,AC 61-KR18K 02,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2012/09/29 05:00:00+00,MASCULINO,86,PEATON
-74.200374104,4.61962983799998,1202197,2289820,A1237767,2012/10/29 05:00:00+00,19:40:00,2012,OCTUBRE,LUNES,2012/10/30 00:40:00+00,KR 87C-CL74 S 35,CHOQUE,BOSA,2,CICLISTA,,,MASCULINO,37,CICLISTA
-74.1451,4.59730000000002,1202213,2289836,A1237766,2012/11/04 05:00:00+00,01:00:00,2012,NOVIEMBRE,DOMINGO,2012/11/04 06:00:00+00,AV AVENIDA BOYACA-CL 44C 11,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,24,PEATON
-74.144635758,4.59890211499999,1202222,2289845,A1238337,2012/11/03 05:00:00+00,23:15:00,2012,NOVIEMBRE,SABADO,2012/11/04 04:15:00+00,AV AVENIDA BOYACA-CL 44 S 02,ATROPELLO,KENNEDY,,PEATON,S,2012/11/09 05:00:00+00,FEMENINO,37,PEATON
-74.101771964,4.697496516,1202393,2276375,A1108635,2012/08/31 05:00:00+00,08:55:00,2012,AGOSTO,VIERNES,2012/08/31 13:55:00+00,CL 75-KR 83 02,CHOQUE,ENGATIVA,1,MOTOCICLISTA,,,MASCULINO,41,MOTOCICLISTA
-74.137959211,4.55654752499998,1202420,2276402,A1232147,2012/09/02 05:00:00+00,21:20:00,2012,SEPTIEMBRE,DOMINGO,2012/09/03 02:20:00+00,AV AVENIDA BOYACA-CL 63 S 32,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2012/09/08 05:00:00+00,MASCULINO,51,PEATON
-74.132027656,4.61989618899997,1202421,2276403,A1108629,2012/09/02 05:00:00+00,00:50:00,2012,SEPTIEMBRE,DOMINGO,2012/09/02 05:50:00+00,CL 3-KR 70 S 02,CHOQUE,KENNEDY,2,PASAJERO,,,FEMENINO,21,MOTOCICLISTA
-74.089193949,4.60037685499998,1202598,2279467,A1233441,2012/09/14 05:00:00+00,16:00:00,2012,SEPTIEMBRE,VIERNES,2012/09/14 21:00:00+00,AC 6-KR19 02,ATROPELLO,LOS MARTIRES,1,PASAJERO,S,2012/09/19 05:00:00+00,MASCULINO,87,PASAJERO
-74.134689852,4.69190964500001,1202856,2283592,A1235373,2012/10/04 05:00:00+00,16:05:00,2012,OCTUBRE,JUEVES,2012/10/04 21:05:00+00,AC 26-KR106 39,ATROPELLO,FONTIBON,,PEATON,S,2012/10/05 05:00:00+00,MASCULINO,38,PEATON
-74.100542688,4.57420101700001,1203314,2290940,A1238462,2012/11/07 05:00:00+00,11:50:00,2012,NOVIEMBRE,MIERCOLES,2012/11/07 16:50:00+00,CL 27-KR11A S 16,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2012/11/10 05:00:00+00,MASCULINO,78,PEATON
-74.125214471,4.67209799599999,1203572,2278525,A1232851,2012/09/10 05:00:00+00,12:35:00,2012,SEPTIEMBRE,LUNES,2012/09/10 17:35:00+00,AV AVENIDA CIUDAD DE CALI-CL 24 02,CHOQUE,FONTIBON,1,MOTOCICLISTA,,,MASCULINO,45,MOTOCICLISTA
-74.169633027,4.69211668600002,1203581,2278534,A1230898,2012/09/10 05:00:00+00,18:40:00,2012,SEPTIEMBRE,LUNES,2012/09/10 23:40:00+00,KR 134A-CL14F 43,CHOQUE,FONTIBON,1,CONDUCTOR,,,MASCULINO,11,CONDUCTOR
-74.0972,4.608,1203618,2279525,A1233134,2012/09/14 05:00:00+00,18:33:00,2012,SEPTIEMBRE,VIERNES,2012/09/14 23:33:00+00,KR 30-CL7 02,CHOQUE,PUENTE ARANDA,2,MOTOCICLISTA,S,2012/09/14 05:00:00+00,MASCULINO,45,MOTOCICLISTA
-74.085211663,4.60363373799998,1204063,2286775,A1236358,2012/10/20 05:00:00+00,20:30:00,2012,OCTUBRE,SABADO,2012/10/21 01:30:00+00,KR 18-CL10 02,ATROPELLO,LOS MARTIRES,,PEATON,S,2012/10/30 05:00:00+00,FEMENINO,49,PEATON
-74.056,4.6422,1204737,2280647,A1106013,2012/09/20 05:00:00+00,09:48:00,2012,SEPTIEMBRE,JUEVES,2012/09/20 14:48:00+00,AV AVENIDA CIRCUNVALAR-CL 1A 35,CHOQUE,CHAPINERO,1,MOTOCICLISTA,,,MASCULINO,22,MOTOCICLISTA
-74.138001044,4.62630843099998,1205073,2286827,A1236961,2012/10/20 05:00:00+00,14:15:00,2012,OCTUBRE,SABADO,2012/10/20 19:15:00+00,AV AVENIDA BOYACA-CL 3A 20,ATROPELLO,KENNEDY,,PEATON,S,2012/10/21 05:00:00+00,FEMENINO,34,PEATON
-74.1109717,4.60210171300002,1205083,2286837,A1235886,2012/10/21 05:00:00+00,09:50:00,2012,OCTUBRE,DOMINGO,2012/10/21 14:50:00+00,CL 8-KR35B S 02,ATROPELLO,PUENTE ARANDA,,PEATON,S,2012/10/22 05:00:00+00,MASCULINO,85,PEATON
-74.090047923,4.71795484400002,1205547,2293145,A1237875,2012/11/20 05:00:00+00,18:27:00,2012,NOVIEMBRE,MARTES,2012/11/20 23:27:00+00,KR 89-CL127B 06,CHOQUE,SUBA,1,CICLISTA,,,MASCULINO,54,CICLISTA
-74.091237846,4.72465648899998,1205780,2297268,A1241294,2012/12/06 05:00:00+00,17:14:00,2012,DICIEMBRE,JUEVES,2012/12/06 22:14:00+00,CL 129A-KR93 01,ATROPELLO,SUBA,,PEATON,,,MASCULINO,7,PEATON
-74.14001945,4.65586871800002,1205917,2299327,A1241606,2012/12/14 05:00:00+00,12:35:00,2012,DICIEMBRE,VIERNES,2012/12/14 17:35:00+00,AV AVENIDA CIUDAD DE CALI-CL 13C 81,ATROPELLO,KENNEDY,,PEATON,S,2012/12/14 05:00:00+00,MASCULINO,62,PEATON
-74.090699158,4.69616485799997,1205930,2299340,A1242509,2012/12/15 05:00:00+00,04:30:00,2012,DICIEMBRE,SABADO,2012/12/15 09:30:00+00,AC 80-KR73 25,ATROPELLO,ENGATIVA,,PEATON,S,2012/12/15 05:00:00+00,MASCULINO,32,PEATON
-74.1141,4.65949999999998,1205940,2299350,A1242453,2012/12/15 05:00:00+00,18:20:00,2012,DICIEMBRE,SABADO,2012/12/15 23:20:00+00,AV AVENIDA LUIS CARLOS GALAN-KR 70 02,CAIDA DE OCUPANTE,FONTIBON,,PEATON,S,2012/12/21 05:00:00+00,MASCULINO,51,PEATON
-74.158632509,4.68619978800001,1206181,2303569,A1252522,2013/01/07 05:00:00+00,13:50:00,2013,ENERO,LUNES,2013/01/07 18:50:00+00,AV AVENIDA CENTENARIO-KR 120 02,CHOQUE,FONTIBON,2,PASAJERO,S,2013/01/09 05:00:00+00,MASCULINO,34,MOTOCICLISTA
-74.156067197,4.57809676300002,1206299,2305643,A1107570,2012/09/25 05:00:00+00,08:30:00,2012,SEPTIEMBRE,MARTES,2012/09/25 13:30:00+00,CL 68-KR49 S 02,CHOQUE,CIUDAD BOLIVAR,,PEATON,,,FEMENINO,37,PEATON
-74.032820939,4.70079586999998,1206304,2305648,A1106554,2012/09/26 05:00:00+00,11:00:00,2012,SEPTIEMBRE,MIERCOLES,2012/09/26 16:00:00+00,AK 9-CL 124 02,ATROPELLO,USAQUEN,,PEATON,,,FEMENINO,71,PEATON
-74.143697579,4.56593933599999,1206324,2305668,A1239739,2012/11/18 05:00:00+00,20:30:00,2012,NOVIEMBRE,DOMINGO,2012/11/19 01:30:00+00,DG 62-KR21 S 02,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,S,2012/12/20 05:00:00+00,MASCULINO,28,MOTOCICLISTA
-74.121658441,4.63025894700002,1206336,2305680,A1242767,2013/01/18 05:00:00+00,05:50:00,2013,ENERO,VIERNES,2013/01/18 10:50:00+00,AK 68-CL9 50,ATROPELLO,PUENTE ARANDA,,PEATON,S,2013/01/18 05:00:00+00,FEMENINO,49,PEATON
-74.14858361,4.63088998199999,1206623,2294238,A1240284,2012/11/24 05:00:00+00,23:00:00,2012,NOVIEMBRE,SABADO,2012/11/25 04:00:00+00,AV AVENIDA DE LAS AMERICAS-CL 81 02,CHOQUE,KENNEDY,2,CICLISTA,S,2012/11/24 05:00:00+00,MASCULINO,53,CICLISTA
-74.1519607,4.67117195499998,1206932,2299380,A1241960,2012/12/15 05:00:00+00,22:45:00,2012,DICIEMBRE,SABADO,2012/12/16 03:45:00+00,AV AVENIDA CENTENARIO-KR 104 02,ATROPELLO,FONTIBON,,PEATON,,,MASCULINO,59,PEATON
-74.09312995,4.61215516999999,1207315,2305699,A1251965,2013/01/18 05:00:00+00,18:30:00,2013,ENERO,VIERNES,2013/01/18 23:30:00+00,KR 30-CL12 02,OTRO,LOS MARTIRES,1,PASAJERO,S,2013/01/19 05:00:00+00,MASCULINO,20,PASAJERO
